time_period,key1,value,lower_value,upper_value,anomaly,train_dataset_flag,feedback_flag
2023-03-13,Fujitsu,211.23,74.19974382463738,1877.4682029252676,0,True,True
2023-03-13,Canon,2631.2,-6.845729711973263,1972.8021630449523,1,True,True
2023-03-13,Epson,1899.0,203.4171970104578,2031.6399488378652,0,True,True
2023-03-13,HP,179.49,45.47458499471429,1719.554364537351,0,True,True
2023-03-14,HP,293.31,354.13238456877684,2028.2121641114131,1,True,True
2023-03-14,Fujitsu,1957.49,797.0097605205825,2600.2782196212124,0,True,True
2023-03-14,Canon,192.43,217.22043476838928,2196.8683275253147,1,True,True
2023-03-14,Epson,2156.99,674.0236641790816,2502.246416006489,0,True,True
2023-03-14,Brother,841.72,5.084866500946987,1825.911524316306,0,True,True
2023-03-15,HP,2567.72,314.07736284137195,1988.1571423840085,1,True,True
2023-03-15,Canon,1771.21,164.35759167401795,2144.0054844309434,0,True,True
2023-03-15,Epson,354.91,523.0587580600643,2351.281509887472,1,True,True
2023-03-15,Brother,213.67,-21.0000349618889,1799.8266228534703,0,True,True
2023-03-15,Fujitsu,1188.18,951.1809155684764,2754.4493746691064,0,True,True
2023-03-16,Epson,923.31,596.8125915403414,2425.035343367749,0,True,True
2023-03-16,Brother,1428.96,-181.63568188436545,1639.1909759309938,0,True,True
2023-03-16,Canon,273.64,95.53637289962272,2075.184265656548,0,True,True
2023-03-16,Fujitsu,2601.3,1293.147459200388,3096.415918301018,0,True,True
2023-03-16,HP,337.76,440.18418823513593,2114.2639677777725,1,True,True
2023-03-17,HP,3464.260343137255,665.5509619918516,2339.630741534488,1,True,True
2023-03-17,Fujitsu,4989.914380952381,1351.6891968560226,3154.9576559566526,1,True,True
2023-03-17,Brother,402.09,14.54518227966082,1835.37184009502,0,True,True
2023-03-17,Canon,534.8100000000001,-179.52389092671478,1800.1240018302108,0,True,True
2023-03-17,Epson,3068.8148484848484,695.8517956578596,2524.0745474852674,1,True,True
2023-03-18,Epson,548.12,293.80041963482813,2122.023171462236,0,True,True
2023-03-18,Canon,1066.64,-204.994292279608,1774.6536004773177,0,True,True
2023-03-18,Brother,184.2,-356.9179598097187,1463.9086980056404,0,True,True
2023-03-18,HP,190.68,-2.61396220903589,1671.4658173336006,0,True,True
2023-03-18,Fujitsu,1115.88,679.3220972280257,2482.590556328656,0,True,True
2023-03-19,Canon,82.75,-356.73630943318994,1622.9115833237356,0,True,True
2023-03-19,Brother,748.64,-356.0905415037077,1464.7361163116514,0,True,True
2023-03-19,HP,137.26999999999998,-491.6593280790943,1182.420451463542,0,True,True
2023-03-19,Fujitsu,217.47,212.3521581361407,2015.6206172367704,0,True,True
2023-03-19,Epson,517.5,112.12579330596576,1940.3485451333731,0,True,True
2023-03-20,Canon,260.51,254.73898457374128,2234.3868773306667,0,True,True
2023-03-20,HP,1041.28,409.733919728608,2083.8136992712443,0,True,True
2023-03-20,Epson,1669.13,757.7181277463883,2585.940879573796,0,True,True
2023-03-20,Brother,749.76,163.3277819671869,1984.154439782546,0,True,True
2023-03-20,Fujitsu,1989.95,668.236798246406,2471.505257347036,0,True,True
2023-03-21,Brother,2177.1975594405594,189.33737499245532,2010.1640328078145,1,True,True
2023-03-21,HP,323.885,72.62019269202608,1746.6999722346627,0,True,True
2023-03-21,Epson,3812.071666666666,397.8960667764841,2226.118818603892,1,True,True
2023-03-21,Canon,3609.073,548.4565776255321,2528.1044703824577,1,True,True
2023-03-21,Fujitsu,645.665,5.774134670242347,1809.0425937708724,0,True,True
2023-03-22,Canon,2499.16,365.0037345311606,2344.6516272880863,1,True,True
2023-03-22,Brother,1599.27,146.04390210104793,1966.870559916407,0,True,True
2023-03-22,Fujitsu,138.45,-63.783281710435176,1739.4851773901948,0,True,True
2023-03-22,Epson,166.79,346.99830351460946,2175.2210553420173,1,True,True
2023-03-22,HP,1095.38,67.30517096462131,1741.3849505072578,0,True,True
2023-03-23,Brother,531.78,-92.10031624999976,1728.7263415653592,0,True,True
2023-03-23,Epson,1082.65,375.7107084234583,2203.933460250866,0,True,True
2023-03-23,Canon,432.03,417.3210871853372,2396.968979942262,0,True,True
2023-03-23,Fujitsu,1937.63,282.3561190643337,2085.624578164964,0,True,True
2023-03-23,HP,2186.22,255.22913921552825,1929.3089187581647,1,True,True
2023-03-24,Brother,351.89,73.62911934259785,1894.455777157957,0,True,True
2023-03-24,Canon,805.43,463.4165376447137,2443.064430401639,0,True,True
2023-03-24,HP,527.9,216.07162725795845,1890.151406800595,0,True,True
2023-03-24,Fujitsu,55.6,-164.81642899431756,1638.4520301063126,0,True,True
2023-03-24,Epson,140.96,271.72134111240507,2099.9440929398124,1,True,True
2023-03-25,Fujitsu,253.48,-728.6606714794576,1074.6077876211723,0,True,True
2023-03-25,HP,84.50999999999999,-469.7675826572148,1204.3121968854216,0,True,True
2023-03-25,Epson,686.37,-790.076225386817,1038.1465264405906,0,True,True
2023-03-25,Canon,542.01,-429.3161494224653,1550.3317433344605,0,True,True
2023-03-25,Brother,146.8,-653.8033254440844,1167.0233323712746,0,True,True
2023-03-26,Brother,107.85,-960.7573357095018,860.0693221058573,0,True,True
2023-03-26,Fujitsu,185.15,-865.5148962856281,937.753562815002,0,True,True
2023-03-26,HP,616.63,-865.0972342415594,808.9825453010772,0,True,True
2023-03-26,Epson,362.96,-744.9565660013936,1083.266185826014,0,True,True
2023-03-26,Canon,656.96,-1006.5067380046185,973.1411547523072,0,True,True
2023-03-27,Epson,18.06,-23.624231560970657,1804.598520266437,0,True,True
2023-03-27,Fujitsu,228.67,-562.5702561753626,1240.6982029252674,0,True,True
2023-03-27,Brother,67.84,-361.9918693814643,1458.8347884338948,0,True,True
2023-03-27,Canon,137.91,-300.4043011405446,1679.2435916163809,0,True,True
2023-03-27,HP,51.4,-321.8854150052857,1352.1943645373508,0,True,True
2023-03-28,Brother,1020.89,-139.29799064191025,1681.5286671734489,0,True,True
2023-03-28,Fujitsu,93.5,-422.0437224726149,1381.224736628015,0,True,True
2023-03-28,HP,230.74,-295.4462358794024,1378.633543663234,0,True,True
2023-03-28,Canon,954.88,-138.77242237446785,1840.8754703824577,0,True,True
2023-03-28,Epson,848.93,290.22297153838895,2118.4457233657968,0,True,True
2023-03-29,Brother,830.4,-168.60574924760317,1652.220908567756,0,True,True
2023-03-29,HP,279.05,-218.54554332109285,1455.5342362215438,0,True,True
2023-03-29,Fujitsu,1399.53,-385.15399599614943,1418.1144631044806,0,True,True
2023-03-29,Canon,248.97,-159.82812261169636,1819.819770145229,0,True,True
2023-03-29,Epson,1566.23,289.3123511336571,2117.5351029610647,0,True,True
2023-03-30,Brother,190.03,-251.8699675986511,1568.956690216708,0,True,True
2023-03-30,Epson,1772.17,399.5347560425057,2227.7575078699133,0,True,True
2023-03-30,Fujitsu,203.38,-53.88459522138066,1749.3838638792497,0,True,True
2023-03-30,HP,1527.41,-154.7272893559002,1519.3524901867363,1,True,True
2023-03-30,Canon,1252.81,-267.5336271003773,1712.1142656565482,0,True,True
2023-03-31,HP,136.41,182.46591297224404,1856.5456925148808,1,True,True
2023-03-31,Brother,1678.48,160.18089656537518,1981.0075543807343,0,True,True
2023-03-31,Canon,151.45000000000002,-148.36031949814344,1831.2875732587825,0,True,True
2023-03-31,Epson,1928.79,1025.1322696838338,2853.3550215112414,0,True,True
2023-03-31,Fujitsu,742.21,272.8829649450764,2076.1514240457063,0,True,True
2023-04-01,Canon,1154.16,-516.0425779938938,1463.605314763032,0,True,True
2023-04-01,Fujitsu,136.21,-182.48056325434936,1620.787895846281,0,True,True
2023-04-01,Brother,207.3,-327.81761115837,1493.009046656989,0,True,True
2023-04-01,HP,553.85,-280.8468683715005,1393.232911171136,0,True,True
2023-04-01,Epson,1174.53,286.64922699413546,2114.871978821543,0,True,True
2023-04-02,HP,227.25,-558.3293770987023,1115.7504024439345,0,True,True
2023-04-02,Epson,778.99,152.31174352241578,1980.5344953498236,0,True,True
2023-04-02,Fujitsu,48.74,-348.780502346234,1454.487956754396,0,True,True
2023-04-02,Canon,111.01,-768.0974522903327,1211.5504404665928,0,True,True
2023-04-02,Brother,551.22,-526.4087642809305,1294.4178935344285,0,True,True
2023-04-03,Brother,1110.1699999999998,140.87098776139285,1961.697645576752,0,True,True
2023-04-03,HP,1695.975,183.47387070899995,1857.5536502516368,0,True,True
2023-04-03,Epson,3474.0981666666667,579.2955065342674,2407.518258361675,1,True,True
2023-04-03,Canon,526.855,-177.64644399768747,1802.001448759238,0,True,True
2023-04-03,Fujitsu,3884.9707575757575,388.0241377640315,2191.2925968646614,1,True,True
2023-04-04,HP,1695.28,509.0059069777403,2183.085686520377,0,True,True
2023-04-04,Epson,148.99,559.0741382050558,2387.296890032463,1,True,True
2023-04-04,Fujitsu,300.7,355.09352860963634,2158.3619877102665,1,True,True
2023-04-04,Brother,1540.62,349.3148665009471,2170.1415243163065,0,True,True
2023-04-04,Canon,1976.04,113.54257762553232,2093.190470382458,0,True,True
2023-04-05,Brother,820.07,373.1528221809681,2193.9794799963274,0,True,True
2023-04-05,HP,287.65,458.0451709646213,2132.124950507258,1,True,True
2023-04-05,Fujitsu,2454.49,573.308969371816,2376.577428472446,1,True,True
2023-04-05,Canon,274.73,-117.38312261169632,1862.2647701452288,0,True,True
2023-04-05,Epson,1709.47,411.3278035146095,2239.550555342017,0,True,True
2023-04-06,Fujitsu,1506.15,957.9440844322992,2761.212543532929,0,True,True
2023-04-06,HP,2258.74,618.4991392155282,2292.578918758165,0,True,True
2023-04-06,Brother,327.88,227.3828895442059,2048.209547359565,0,True,True
2023-04-06,Canon,1264.03,-158.0271985289487,1821.6206942279769,0,True,True
2023-04-06,Epson,401.25,361.2330655663157,2189.455817393723,0,True,True
2023-04-07,HP,1838.57,731.4066272579582,2405.4864068005945,0,True,True
2023-04-07,Brother,2905.32,357.50375370823235,2178.3304115235915,1,True,True
2023-04-07,Canon,404.37,253.53610907328505,2233.1840018302105,0,True,True
2023-04-07,Epson,1378.14,153.4382458743098,1981.6609977017172,0,True,True
2023-04-07,Fujitsu,214.62,256.29571386282544,2059.564172963456,1,True,True
2023-04-08,Brother,639.82,-164.26475401551284,1656.5619037998465,0,True,True
2023-04-08,Fujitsu,1288.22,-187.99352862231467,1615.2749304783154,0,True,True
2023-04-08,HP,128.16,-18.40043980007204,1655.6793397425645,0,True,True
2023-04-08,Epson,634.84,-396.9390825296741,1431.2836692977337,0,True,True
2023-04-08,Canon,297.22,-526.923292279608,1452.7246004773176,0,True,True
2023-04-09,Epson,72.8,-550.0851374299652,1278.1376143974423,0,True,True
2023-04-09,Brother,557.05,-154.6630499952164,1666.1636078201427,0,True,True
2023-04-09,Fujitsu,285.89,-809.674896285628,993.593562815002,0,True,True
2023-04-09,HP,514.32,-233.56009138441664,1440.51968815822,0,True,True
2023-04-09,Canon,34.489999999999995,-775.4624522903326,1204.1854404665928,0,True,True
2023-04-10,Epson,1096.39,97.88219701045784,1926.104948837865,0,True,True
2023-04-10,Brother,178.99,876.4778687137739,2697.304526529133,1,True,True
2023-04-10,Fujitsu,342.36,259.744029538923,2063.012488639553,0,True,True
2023-04-10,Canon,2962.53,-265.347872569116,1714.3000201878094,1,True,True
2023-04-10,HP,1770.55,346.3589421375716,2020.438721680208,0,True,True
2023-04-11,Canon,107.76,-27.49599380303914,1952.1518989538863,0,True,True
2023-04-11,Fujitsu,585.42,592.7991346702423,2396.0675937708725,1,True,True
2023-04-11,Brother,1823.96,614.9774617390422,2435.804119554401,0,True,True
2023-04-11,HP,1154.36,196.01097840631175,1870.0907579489483,0,True,True
2023-04-11,Epson,765.79,184.1236858241032,2012.3464376515108,0,True,True
2023-04-12,Brother,2267.09,502.6911317047777,2323.517789520137,0,True,True
2023-04-12,Fujitsu,321.78000000000003,612.9588611467076,2416.227320247337,1,True,True
2023-04-12,HP,732.51,242.4745281074784,1916.5543076501149,0,True,True
2023-04-12,Epson,1721.05,39.16735113365701,1867.3901029610647,0,True,True
2023-04-12,Canon,325.1,-46.13597975455343,1933.511913002372,0,True,True
2023-04-13,HP,1856.8805,322.56849635838535,1996.6482759010216,0,True,True
2023-04-13,Brother,3012.7581666666665,283.4154847823013,2104.2421425976604,1,True,True
2023-04-13,Fujitsu,5137.22,929.312547635762,2732.5810067363923,1,True,True
2023-04-13,Epson,577.215,146.13118461393424,1974.3539364413416,0,True,True
2023-04-13,Canon,712.895,-4.732912814662996,1974.9149799422623,0,True,True
2023-04-14,Brother,842.55,745.019206089185,2565.845863904544,0,True,True
2023-04-14,Fujitsu,2248.93,728.6828567199678,2531.9513158205978,0,True,True
2023-04-14,Epson,1572.73,243.92467444573845,2072.1474262731463,0,True,True
2023-04-14,HP,209.57,195.35384154367264,1869.433621086309,0,True,True
2023-04-14,Canon,283.93,-57.87317664100044,1921.774716115925,0,True,True
2023-04-15,HP,384.44,-429.4489398000719,1244.6308397425646,0,True,True
2023-04-15,Fujitsu,1053.84,174.09932852054237,1977.3677876211725,0,True,True
2023-04-15,Brother,119.47,-66.21073020598897,1754.61592760937,0,True,True
2023-04-15,Epson,114.68,-208.8655111011028,1619.3572407263048,0,True,True
2023-04-15,Canon,926.28,-386.80972085103656,1592.8381719058889,0,True,True
2023-04-16,Fujitsu,45.07,47.05796085722886,1850.326419957859,1,True,True
2023-04-16,Epson,466.02,-432.4058517156796,1395.816900111728,0,True,True
2023-04-16,Canon,532.3,-669.2303094331899,1310.4175833237357,0,True,True
2023-04-16,Brother,48.34,-482.5033118999781,1338.323345915381,0,True,True
2023-04-16,HP,238.87,-787.0514485272737,887.0283310153628,0,True,True
2023-04-17,HP,164.27,-322.6539864338572,1351.425793108779,0,True,True
2023-04-17,Brother,1568.19,-104.2175836671786,1716.6090741481803,0,True,True
2023-04-17,Canon,2145.28,113.23141314516954,2092.879305902095,1,True,True
2023-04-17,Epson,857.8,165.8186255818864,1994.041377409294,0,True,True
2023-04-17,Fujitsu,306.88,176.30545811035165,1979.5739172109816,0,True,True
2023-04-18,Brother,81.07,-147.90941921333877,1672.9172386020205,0,True,True
2023-04-18,Fujitsu,98.08,116.03056324167083,1919.2990223423008,1,True,True
2023-04-18,Epson,2065.7,169.57011439553185,1997.7928662229397,1,True,True
2023-04-18,Canon,1400.14,773.0775776255322,2752.725470382458,0,True,True
2023-04-18,HP,1488.47,-171.18195016511677,1502.89782937752,0,True,True
2023-04-19,Canon,138.3,615.3190202454465,2594.966913002372,1,True,True
2023-04-19,Epson,1239.87,102.34806541937132,1930.570817246779,0,True,True
2023-04-19,Brother,732.85,-38.69003496188884,1782.1366228534705,0,True,True
2023-04-19,Fujitsu,1651.55,59.43743257527922,1862.7058916759088,0,True,True
2023-04-19,HP,180.27,23.13874239319284,1697.2185219358294,0,True,True
2023-04-20,Fujitsu,2187.09,410.1982619214765,2213.4667210221064,0,True,True
2023-04-20,Canon,2068.19,524.3078014710517,2503.9556942279773,0,True,True
2023-04-20,HP,646.37,142.00985350124256,1816.089633043879,0,True,True
2023-04-20,Epson,404.98,146.51475604250572,1974.737507869913,0,True,True
2023-04-20,Brother,1127.65,-120.7613961700796,1700.0652616452794,0,True,True
2023-04-21,HP,693.3100000000001,470.7080558293869,2144.7878353720234,0,True,True
2023-04-21,Fujitsu,1529.93,215.4185710056828,2018.6870301063127,0,True,True
2023-04-21,Epson,1189.89,178.64253158859583,2006.8652834160036,0,True,True
2023-04-21,Canon,3117.45,372.9675376447138,2352.6154304016395,1,True,True
2023-04-21,Brother,304.44,108.7051822796608,1929.53184009502,0,True,True
2023-04-22,Brother,1149.66,-314.35332544408425,1506.4733323712749,0,True,True
2023-04-22,Fujitsu,282.19,-232.1078143366002,1571.1606447640297,0,True,True
2023-04-22,Epson,138.66,-576.5462253868169,1251.6765264405908,0,True,True
2023-04-22,Canon,581.51,-57.11757799389363,1922.530314763032,0,True,True
2023-04-22,HP,1675.72,-377.9318683715005,1296.147911171136,1,True,True
2023-04-23,Canon,103.21,-244.9967380046185,1734.651154752307,0,True,True
2023-04-23,HP,234.86,-659.7800913844164,1014.29968815822,0,True,True
2023-04-23,Fujitsu,45.1,-599.6434677141992,1203.6249913864308,0,True,True
2023-04-23,Brother,500.06,-474.8830499952161,1345.943607820143,0,True,True
2023-04-23,Epson,419.66,-674.4208517156794,1153.8019001117282,0,True,True
2023-04-24,Brother,1332.43,295.6081306185358,2116.434788433895,0,True,True
2023-04-24,Fujitsu,312.35,5.866886681780102,1809.1353457824105,0,True,True
2023-04-24,HP,1749.38,45.19601356614294,1719.2757931087797,1,True,True
2023-04-24,Epson,159.55,-57.158517275256486,1771.064234552151,0,True,True
2023-04-24,Canon,640.63,116.9442702880268,2096.5921630449525,0,True,True
2023-04-25,Brother,1055.38,587.5334379295184,2408.360095744877,0,True,True
2023-04-25,Fujitsu,360.14,96.95627752738504,1900.224736628015,0,True,True
2023-04-25,HP,255.72,201.23804983488344,1875.31782937752,0,True,True
2023-04-25,Epson,1248.82,-116.8798856044682,1711.3428662229394,0,True,True
2023-04-25,Canon,1984.48,-58.50242237446787,1921.1454703824577,1,True,True
2023-04-26,HP,158.31,151.0701709646214,1825.149950507258,0,True,True
2023-04-26,Brother,988.95,478.8313936095397,2299.658051424899,0,True,True
2023-04-26,Epson,1638.35,-196.7633631520572,1631.4593886753505,1,True,True
2023-04-26,Fujitsu,1297.86,150.50743257527904,1953.775891675909,0,True,True
2023-04-26,Canon,613.29,-144.6252654688393,1835.0226272880864,0,True,True
2023-04-27,Epson,366.01,-157.19381538606558,1671.028936441342,0,True,True
2023-04-27,Fujitsu,2570.8,532.2254047786192,2335.493863879249,1,True,True
2023-04-27,Brother,1987.98,339.12288954420615,2159.9495473595653,0,True,True
2023-04-27,Canon,479.84,-176.81076995752005,1802.8371227994053,0,True,True
2023-04-27,HP,1119.91,276.5341392155283,1950.6139187581648,0,True,True
2023-04-28,HP,1209.04,289.73377011510115,1963.8135496577377,0,True,True
2023-04-28,Canon,103.92,-157.3524623552862,1822.2954304016396,0,True,True
2023-04-28,Fujitsu,1870.48,641.0699995771112,2444.338458677741,0,True,True
2023-04-28,Epson,362.74,122.39681730288136,1950.619569130289,0,True,True
2023-04-28,Brother,2115.65,469.6708965653752,2290.497554380734,0,True,True
2023-04-29,Canon,738.1899999999999,-781.383292279608,1198.2646004773176,0,True,True
2023-04-29,Epson,74.01,-654.2390825296741,1173.9836692977335,0,True,True
2023-04-29,Brother,654.4,69.65238884162977,1890.4790466569889,0,True,True
2023-04-29,Fujitsu,281.55,176.0236142348284,1979.2920733354583,0,True,True
2023-04-29,HP,1255.58,-206.62901122864344,1467.4507683139932,0,True,True
2023-04-30,Fujitsu,261.83,-72.33346771419929,1730.9349913864307,0,True,True
2023-04-30,HP,277.0,-395.59723424155936,1278.4825453010772,0,True,True
2023-04-30,Epson,341.12,-981.9065660013936,846.3161858260139,0,True,True
2023-04-30,Canon,85.9,-1087.748166576047,891.8997261808786,0,True,True
2023-04-30,Brother,548.32,34.15980714764078,1854.986464963,0,True,True
2023-05-01,Brother,404.24,441.7495591899642,2262.576217005323,1,True,True
2023-05-01,Fujitsu,2443.19,404.3240295389231,2207.5924886395533,1,True,True
2023-05-01,Epson,1193.54,-372.789945846685,1455.4328059807226,0,True,True
2023-05-01,Canon,331.57000000000005,-385.642872569116,1594.0050201878096,0,True,True
2023-05-01,HP,1126.0,280.5502992804286,1954.630078823065,0,True,True
2023-05-02,Fujitsu,499.56,200.95199181309965,2004.2204509137296,0,True,True
2023-05-02,Canon,1211.2,-102.76385094589637,1876.8840418110287,0,True,True
2023-05-02,Brother,2190.97,413.7720093580899,2234.598667173449,0,True,True
2023-05-02,HP,1488.91,442.3623355491689,2116.442115091805,0,True,True
2023-05-02,Epson,281.81,-184.5198856044683,1643.7028662229393,0,True,True
2023-05-03,HP,786.51,333.21588525033553,2007.295664792972,0,True,True
2023-05-03,Brother,2120.31,316.2728221809682,2137.099479996328,0,True,True
2023-05-03,Fujitsu,1778.42,319.1374325752794,2122.405891675909,0,True,True
2023-05-03,Epson,428.28,-230.80907743777152,1597.413674389636,0,True,True
2023-05-03,Canon,258.88,-151.09526546883922,1828.5526272880863,0,True,True
2023-05-04,Epson,270.02,-225.6609582432084,1602.5617935841992,0,True,True
2023-05-04,Fujitsu,2052.54,692.719690492905,2495.988149593535,0,True,True
2023-05-04,HP,1391.65,419.8255677869568,2093.905347329593,0,True,True
2023-05-04,Brother,308.0,130.46574668706307,1951.2924045024224,0,True,True
2023-05-04,Canon,1272.64,-115.11648424323435,1864.531408513691,0,True,True
2023-05-05,Canon,298.67,192.6303947875707,2172.2782875444964,0,True,True
2023-05-05,Fujitsu,149.8,339.14571386282535,2142.4141729634557,1,True,True
2023-05-05,Brother,1687.54,592.5223251368038,2413.348982952163,0,True,True
2023-05-05,Epson,1271.53,-211.47032555426156,1616.752426273146,0,True,True
2023-05-05,HP,1765.16,393.0551986865298,2067.1349782291663,0,True,True
2023-05-06,HP,422.59,-475.08901122864336,1198.9907683139932,0,True,True
2023-05-06,Canon,1159.41,-455.923292279608,1523.7246004773176,0,True,True
2023-05-06,Fujitsu,733.35,-77.27352862231464,1725.9949304783154,0,True,True
2023-05-06,Epson,244.52,-630.7190825296741,1197.5036692977335,0,True,True
2023-05-06,Brother,237.56,22.98667455591567,1843.8133323712748,0,True,True
2023-05-07,HP,47.16,-845.7443770987021,828.3354024439344,0,True,True
2023-05-07,Fujitsu,421.61,-624.4620391427709,1178.8064199578591,0,True,True
2023-05-07,Canon,545.74,-516.9053094331898,1462.7425833237355,0,True,True
2023-05-07,Brother,273.89,-305.0001928523591,1515.826464963,0,True,True
2023-05-07,Epson,21.63,-727.9165660013937,1100.306185826014,0,True,True
2023-05-08,Epson,369.73,-110.77708870382776,1717.4456631235798,0,True,True
2023-05-08,Brother,1796.61,365.0181306185357,2185.844788433895,0,True,True
2023-05-08,Fujitsu,1337.1,-50.27025617536288,1752.9982029252672,0,True,True
2023-05-08,HP,222.83,-171.8597007195715,1502.220078823065,0,True,True
2023-05-08,Canon,2040.53,57.52998457374099,2037.1778773306664,1,True,True
2023-05-09,Epson,1816.51,59.19011439553174,1887.4128662229396,0,True,True
2023-05-09,Canon,266.26,550.3132919112462,2529.961184668172,1,True,True
2023-05-09,HP,119.63,52.83519269202623,1726.9149722346629,0,True,True
2023-05-09,Brother,2139.94,255.50343792951844,2076.3300957448773,1,True,True
2023-05-09,Fujitsu,979.37,32.57199181309943,1835.8404509137292,0,True,True
2023-05-10,Fujitsu,167.16,2.547432575279231,1805.8158916759091,0,True,True
2023-05-10,HP,142.9,159.65159953604984,1833.7313790786864,1,True,True
2023-05-10,Brother,1204.21,369.8299650381112,2190.6566228534703,0,True,True
2023-05-10,Canon,1622.15,292.23616310258933,2271.884055859515,0,True,True
2023-05-10,Epson,831.5,54.42520827651413,1882.6479601039216,0,True,True
2023-05-11,Epson,230.19,195.6761846139343,2023.898936441342,0,True,True
2023-05-11,HP,1647.55,347.5155677869568,2021.595347329593,0,True,True
2023-05-11,Canon,1171.75,200.0635157567657,2179.711408513692,0,True,True
2023-05-11,Brother,465.02,277.7271752584918,2098.553833073851,0,True,True
2023-05-11,Fujitsu,2217.02,307.1339762071908,2110.4024353078207,1,True,True
2023-05-12,Epson,2052.2,513.7225315885958,2341.945283416004,0,True,True
2023-05-12,HP,2761.46,431.66948440081546,2105.749263943452,1,True,True
2023-05-12,Fujitsu,432.62,131.82857100568265,1935.0970301063128,0,True,True
2023-05-12,Brother,688.67,332.6423251368037,2153.468982952163,0,True,True
2023-05-12,Canon,1962.75,194.86039478757093,2174.5082875444964,0,True,True
2023-05-13,HP,1101.34,-224.927582657215,1449.1521968854215,0,True,True
2023-05-13,Fujitsu,147.68,-421.06924290802897,1382.199216192601,0,True,True
2023-05-13,Epson,705.7,-127.08193967253123,1701.1408121548764,0,True,True
2023-05-13,Brother,1303.5,-286.47189687265586,1534.3547609427033,0,True,True
2023-05-13,Canon,112.41,-241.5247208510367,1738.1231719058887,0,True,True
2023-05-14,Epson,654.86,-359.0065660013938,1469.2161858260138,0,True,True
2023-05-14,Canon,108.52,-378.7681665760472,1600.8797261808784,0,True,True
2023-05-14,HP,526.1,-122.76866281298794,1551.3111167296486,0,True,True
2023-05-14,Brother,655.39,-512.9244785666448,1307.9021792487142,0,True,True
2023-05-14,Fujitsu,98.42,-670.5220391427708,1132.7464199578592,0,True,True
2023-05-15,Fujitsu,1478.89,20.01974382463732,1823.2882029252676,0,True,True
2023-05-15,HP,96.13,566.2602992804286,2240.340078823065,1,True,True
2023-05-15,Epson,1672.91,263.33719701045766,2091.559948837865,0,True,True
2023-05-15,Brother,338.99,219.8624163328213,2040.6890741481805,0,True,True
2023-05-15,Canon,1558.84,76.08569885945519,2055.7335916163806,0,True,True
2023-05-16,HP,231.18,319.94090697774027,1994.0206865203768,1,True,True
2023-05-16,Epson,1800.32,435.0415429669604,2263.264294794368,0,True,True
2023-05-16,Brother,1741.86,199.7305807866612,2020.5572386020203,0,True,True
2023-05-16,Canon,806.5,321.777577625532,2301.4254703824577,0,True,True
2023-05-16,Fujitsu,503.83,207.9934203845281,2011.2618794851585,0,True,True
2023-05-17,Canon,2451.59,251.33616310258947,2230.984055859515,1,True,True
2023-05-17,Epson,291.63,276.1494939908,2104.3722458182074,0,True,True
2023-05-17,HP,2808.99,201.1358852503356,1875.215664792972,1,True,True
2023-05-17,Brother,998.85,128.61139360953962,1949.4380514248987,0,True,True
2023-05-17,Fujitsu,640.05,392.3560040038506,2195.6244631044806,0,True,True
2023-05-18,Canon,233.79,270.63637289962287,2250.2842656565485,1,True,True
2023-05-18,Fujitsu,3195.95,780.7625476357624,2584.031006736393,1,True,True
2023-05-18,Epson,226.79,253.9018988996486,2082.124650727056,1,True,True
2023-05-18,HP,2009.46,256.818424929814,1930.8982044724503,1,True,True
2023-05-18,Brother,1061.42,-72.23139617007973,1748.5952616452794,0,True,True
2023-05-19,HP,460.66,480.8980558293868,2154.977835372023,1,True,True
2023-05-19,Epson,2845.03,161.32253158859567,1989.5452834160037,1,True,True
2023-05-19,Fujitsu,1451.36,391.1285710056824,2194.3970301063123,0,True,True
2023-05-19,Canon,1897.19,333.7132519304279,2313.3611446873533,0,True,True
2023-05-19,Brother,315.48,491.0823251368038,2311.9089829521627,1,True,True
2023-05-20,Canon,378.86,66.24813629182029,2045.8960290487455,0,True,True
2023-05-20,Brother,1071.32,-74.27475401551283,1746.5519037998463,0,True,True
2023-05-20,Epson,87.99,-676.2976539582455,1151.925097869162,0,True,True
2023-05-20,HP,200.74,-93.76901122864363,1580.3107683139929,0,True,True
2023-05-20,Fujitsu,1062.72,-121.5278143366005,1681.7406447640296,0,True,True
2023-05-21,Fujitsu,361.97,-388.9177534284852,1414.3507056721448,0,True,True
2023-05-21,HP,79.77,-447.6215199558451,1226.4582595867914,0,True,True
2023-05-21,Canon,451.61,-512.5138808617614,1467.134011895164,0,True,True
2023-05-21,Brother,275.71,-213.22733570950209,1607.599322105857,0,True,True
2023-05-21,Epson,143.6,-839.5365660013937,988.686185826014,0,True,True
2023-05-22,HP,948.91,74.31887070899995,1748.3986502516364,0,True,True
2023-05-22,Canon,1555.11,420.9299845737411,2400.5778773306665,0,True,True
2023-05-22,Brother,2440.16,481.1052734756786,2301.931931291037,1,True,True
2023-05-22,Epson,101.71,-198.40423156097063,1629.818520266437,0,True,True
2023-05-22,Fujitsu,120.38,-235.155970461077,1568.112488639553,0,True,True
2023-05-23,Epson,406.42,-350.4841713187541,1477.7385805086535,0,True,True
2023-05-23,Fujitsu,309.98,-356.0308653297577,1447.2375937708723,0,True,True
2023-05-23,Canon,2529.18,731.0647204826749,2710.7126132396006,0,True,True
2023-05-23,Brother,1720.08,649.5505807866612,2470.37723860202,0,True,True
